"Degrees","Accessibility","node_ID","angle","coordinate_x","coordinate_y"
3,46.5239419490099,670,5.57220458984375,-0.533521705625482,0.246202755210173
3,46.7596941143274,671,86.8201599121094,-0.533521705625482,0.344401271635465
3,47.5694607049227,672,67.8336639404297,-0.533521705625482,0.357117626280466
3,48.4166918545961,673,76.4295654296875,-0.533521705625482,0.365595196043801
1,168.387847006321,674,NA,-0.533007963010532,-0.988696573648887
2,47.9578282684088,675,0,-0.532494220395582,0.361356411162133
3,63.9340600371361,676,47.2659301757812,-0.532494220395582,0.674320028258566
3,144.595704138279,677,105.94539642334,-0.531466735165682,-0.987990109501943
3,45.1446190476418,678,72.8972702026367,-0.531466735165682,-0.719533733663017
3,46.0228379517794,679,82.8749694824219,-0.531466735165682,0.340162486753797
1,63.0258342474699,680,NA,-0.531466735165682,0.388202048746026
3,56.1070362329483,681,73.4956359863281,-0.531466735165682,0.529494878134935
3,20.4616923332214,682,36.1822967529297,-0.530952992550732,-0.314729777463794
3,122.157399237156,683,78.5265197753906,-0.530439249935782,-0.96114447191805
3,30.8104044795036,684,69.820556640625,-0.529925507320832,0.00741787354291756
3,111.735443890095,685,56.1470031738281,-0.529411764705882,-0.86153302719887
3,46.0446156859398,686,94.0282592773438,-0.528898022090933,-0.643235605793006
3,56.4381166398525,687,84.2176055908203,-0.528384279475983,0.485694101024373
1,69.3387415409088,688,NA,-0.528384279475983,0.576121511833274
1,112.067858755589,689,NA,-0.527870536861033,-0.927940657011657
3,32.8623858690262,690,62.5924072265625,-0.527870536861033,-0.533733663016602
3,42.5312994271517,691,105.945388793945,-0.527870536861033,0.330978452843518
1,38.0391032993793,692,NA,-0.527356794246083,0.08089014482515
3,32.2449944317341,693,83.6597900390625,-0.527356794246083,0.0992582126457082
1,44.7798944860697,694,NA,-0.526843051631133,0.26598375132462
3,41.9729662388563,695,103.570434570312,-0.526843051631133,0.293535853055457
3,28.7103181481361,696,92.4895477294922,-0.526329309016183,-0.0264924055104204
3,41.4398120045662,697,101.768310546875,-0.525301823786283,-0.696220416813847
3,32.038299202919,698,110.323135375977,-0.525301823786283,0.102084069233486
1,36.5937629938126,699,NA,-0.524788081171333,-0.111268103143765
3,65.2077546715736,700,64.9423828125,-0.524274338556383,-0.785941363475804
3,26.6323054134846,701,90,-0.523246853326483,-0.451783821971035
3,26.4395326375961,702,21.8014068603516,-0.522733110711534,-0.45107735782409
3,28.1903665661812,703,73.6104736328125,-0.522733110711534,-0.0328505828329213
3,19.9345017075539,704,88.6789398193359,-0.522219368096584,-0.354291769692688
1,48.8418037295341,705,NA,-0.522219368096584,0.197456729071
3,41.6794282346964,706,90,-0.522219368096584,0.292122924761568
3,55.2948982566595,707,108.434951782227,-0.522219368096584,0.477922995407983
3,62.4450286030769,708,79.77783203125,-0.522219368096584,0.66725538678912
3,29.9241047203541,709,60.7086334228516,-0.521191882866684,-0.461674320028259
1,95.387882143259,710,NA,-0.520678140251734,0.579653832567997
3,48.3798315227032,711,90,-0.520164397636784,0.198163193217944
3,42.3452958315611,712,90,-0.520164397636784,0.311903920876015
3,54.5730383396149,713,108.534248352051,-0.520164397636784,0.538678912045214
3,40.0906319022179,714,91.7899169921875,-0.519650655021834,-0.686329918756623
3,30.0283598899841,715,67.6865234375,-0.519136912406884,0.0123631225715295
3,55.8730556964874,716,84.8220062255859,-0.518623169791934,0.521723772518545
1,31.384261906147,717,NA,-0.518109427176984,-0.396679618509361
3,53.3986959308386,718,83.1755676269531,-0.518109427176984,0.460261391734369
3,54.0663259923458,719,86.6335372924805,-0.518109427176984,0.489226421759096
3,27.838076710701,720,74.9315185546875,-0.517595684562034,-0.453903214411869
1,51.9238391369581,721,NA,-0.517595684562034,0.352878841398799
3,56.5542189329863,722,90,-0.517081941947084,0.484987636877428
1,67.7999997138977,723,NA,-0.516568199332135,0.652419639703285
3,61.847883105278,724,99.4623413085938,-0.516568199332135,0.669374779229954
3,41.5766273885965,725,102.52880859375,-0.515540714102235,0.325326739667962
3,19.2041244506836,726,91.5974731445312,-0.514513228872335,-0.340868950900742
3,22.439006626606,727,101.523719787598,-0.513999486257385,-0.372659837513246
3,41.0964201837778,728,100.304870605469,-0.513999486257385,0.298481102084069
3,41.2232001274824,729,109.440032958984,-0.513999486257385,0.321794418933239
3,61.5576124191284,730,97.125,-0.513999486257385,0.666548922642176
3,28.6967378854752,731,42.6683349609375,-0.513485743642435,-0.0801836806782056
1,42.9644029140472,732,NA,-0.512972001027485,-0.286471211586012
3,29.5130472183228,733,89.2838363647461,-0.512972001027485,0.0137760508654186
3,52.2483757585287,734,50.0921173095703,-0.512972001027485,0.45107735782409
1,40.2663698494434,735,NA,-0.512458258412535,-0.491345814199929
3,50.0271955579519,736,105.708633422852,-0.512458258412535,0.441186859766867
1,45.3993532508612,737,NA,-0.511944515797585,0.270929000353232
3,43.3669715374708,738,91.7899017333984,-0.511944515797585,0.330271988696574
3,168.868432104588,739,35.2175903320312,-0.511430773182636,-0.995054750971388
3,80.3144691586494,740,82.9716033935547,-0.510917030567686,-0.829035676439421
3,48.2603217810392,741,68.0704040527344,-0.510403287952736,0.400211939244083
3,52.3214071691036,742,89.3055419921875,-0.510403287952736,0.493465206640763
3,60.0591734945774,743,91.9091491699219,-0.510403287952736,0.593783115506888
3,40.8061609715223,744,104.036239624023,-0.509889545337786,0.322500883080184
1,29.2910495400429,745,NA,-0.508348317492936,-0.0561638996820911
3,40.6480781883001,746,88.7811279296875,-0.508348317492936,0.296361709643236
3,61.0963656902313,747,108.434951782227,-0.508348317492936,0.667961850936065
3,63.9551420211792,748,94.3987121582031,-0.508348317492936,0.679265277287178
3,74.7222829461098,749,71.896240234375,-0.507834574877986,-0.779583186153303
3,38.7356765270233,750,104.036239624023,-0.506807089648086,-0.602260685270223
3,23.3073524236679,751,83.8627471923828,-0.506807089648086,-0.37477922995408
3,35.4787801504135,752,93.9542541503906,-0.506807089648086,0.156481808548216
1,139.926699697971,753,NA,-0.506293347033136,-0.960438007771106
1,79.9791746139526,754,NA,-0.506293347033136,0.709643235605793
3,39.5604228377342,755,96.0090026855469,-0.505779604418186,-0.604380077711056
1,32.0925623178482,756,NA,-0.505779604418186,0.0413281525962557
3,40.519199103117,757,71.4368591308594,-0.505779604418186,0.223595902507948
3,52.6896208524704,758,90.36376953125,-0.505779604418186,0.542917696926881
3,18.5863370895386,759,80.5376739501953,-0.505265861803237,-0.323207347227128
3,49.1628962010145,760,84.1439819335938,-0.505265861803237,0.439773931472978
3,59.2030723392963,761,95.9792556762695,-0.505265861803237,0.596608972094666
1,36.7337447404861,762,NA,-0.504752119188287,-0.479335923701872
3,18.5031308531761,763,82.8749847412109,-0.504752119188287,-0.332391381137407
3,30.0986573696136,764,38.5563507080078,-0.504752119188287,-0.121865065347934
3,30.1005457639694,765,82.8749847412109,-0.504752119188287,-0.00741787354291767
1,180.662537395954,766,NA,-0.503724633958387,-0.874955845990816
3,34.9890751242638,767,50.2426452636719,-0.503724633958387,-0.646061462380784
3,29.8391401767731,768,85.2363586425781,-0.503724633958387,-0.00600494524902861
3,79.4395255446434,769,83.0996704101562,-0.503210891343437,-0.787354291769693
1,144.366257488728,770,NA,-0.502697148728487,-0.853055457435535
3,30.7317808866501,771,85.5511703491211,-0.502697148728487,0.0978452843518192
1,58.1145309954882,772,NA,-0.502697148728487,0.285058283292123
3,36.631863117218,773,99.4443359375,-0.501669663498587,-0.587424938184387
3,47.1165922135115,774,89.3097229003906,-0.501669663498587,0.393853761921583
1,53.2090299576521,775,NA,-0.501669663498587,0.454609678558813
1,56.383263990283,776,NA,-0.501155920883637,0.420699399505475
3,57.5130739808083,777,74.7448806762695,-0.501155920883637,0.560579300600494
3,66.4268378615379,778,83.6597900390625,-0.499100950423838,-0.777463793712469
3,17.9670249223709,779,96.0090026855469,-0.499100950423838,-0.326033203814906
3,51.6547071188688,780,72.6810607910156,-0.498587207808888,0.470151889791593
3,104.029647648335,781,58.5690155029297,-0.497559722578988,-0.925821264570823
1,30.8165591955185,782,NA,-0.497559722578988,-0.352172377251854
3,48.5623195618391,783,63.4349517822266,-0.497559722578988,0.438361003179089
1,126.361912548542,784,NA,-0.497045979964038,-0.81490639350053
3,27.8281518220901,785,70.0690307617188,-0.497045979964038,-0.514659131049099
3,51.3553082942963,786,59.0362548828125,-0.497045979964038,0.537265983751325
1,75.4585478007793,787,NA,-0.497045979964038,0.843871423525256
3,39.8056623190641,788,90,-0.496532237349088,0.316849169904627
3,54.9941430687904,789,84.0938568115234,-0.496532237349088,0.56764394206994
3,46.499959692359,790,108.434951782227,-0.496018494734138,0.391027905333804
1,192.75860697031,791,NA,-0.495504752119188,-0.978806075591664
3,46.1809384077787,792,92.9356689453125,-0.495504752119188,0.387495584599082
3,53.2812724709511,793,85.4260787963867,-0.495504752119188,0.55987283645355
3,33.1374942660332,794,87.0821075439453,-0.494991009504238,-0.623454609678559
3,51.7735999524593,795,63.2211608886719,-0.494991009504238,0.483574708583539
3,27.5801167488098,796,76.2101440429688,-0.494477266889289,-0.0808901448251501
3,30.9825857877731,797,86.0457458496094,-0.493963524274339,-0.547862945955493
3,41.620266392827,798,86.62060546875,-0.493963524274339,0.261038502296008
3,50.1410225331783,799,105.94539642334,-0.493963524274339,0.491345814199929
3,39.8402027487755,800,80.4908752441406,-0.493449781659389,-0.686329918756623
3,34.8398274183273,801,88.3153228759766,-0.492936039044439,-0.577534440127164
3,50.9655149579048,802,95.2900695800781,-0.492936039044439,0.537972447898269
3,49.1628119796515,803,84.0938568115234,-0.492422296429489,0.394560226068527
3,39.5205484479666,804,60.9453964233398,-0.491394811199589,0.299187566231014
3,45.7425015419722,805,104.036239624023,-0.491394811199589,0.386789120452137
3,41.2320467680693,806,89.2868118286133,-0.489853583354739,0.261038502296008
3,50.9981149882078,807,61.0111846923828,-0.489853583354739,0.403037795831861
3,47.8216039389372,808,84.7461853027344,-0.489853583354739,0.4369480748852
3,35.2151941657066,809,106.313858032227,-0.489339840739789,-0.589544330625221
3,41.4282621741295,810,86.2119750976562,-0.488826098124839,-0.689862239491346
4,26.2343435883522,811,35.8839111328125,-0.48831235550989,-0.0279053338043095
1,29.3198757171631,812,NA,-0.48831235550989,0.0399152243023666
3,56.9234357178211,813,88.0538024902344,-0.48831235550989,0.590250794772165
1,41.2731027454138,814,NA,-0.48779861289494,0.27375485694101
3,21.9343155622482,815,90.2984161376953,-0.48728487027999,-0.424938184387142
3,45.2558210939169,816,90.7638931274414,-0.48728487027999,0.381843871423525
3,23.3726888895035,817,41.444580078125,-0.48677112766504,-0.451783821971035
1,47.8641643375158,818,NA,-0.48625738505009,0.356411162133522
3,49.4963321983814,819,66.9911346435547,-0.48625738505009,0.492758742493818
3,59.3006690144539,820,93.1959533691406,-0.48625738505009,0.610738255033557
3,39.7975520789623,821,84.977409362793,-0.48522989982019,0.174849876368774
3,30.5224656462669,822,60.5241088867188,-0.48471615720524,-0.591663723066054
3,29.2994818687439,823,92.8012313842773,-0.48471615720524,0.0844224655598729
3,58.9737156331539,824,36.46923828125,-0.48420241459029,0.610738255033557
1,41.4907109737396,825,NA,-0.48368867197534,-0.152949487813493
3,39.826011300087,826,71.2413482666016,-0.48317492936039,-0.540798304486047
3,27.2869322299957,827,91.6723937988281,-0.48317492936039,0.00741787354291756
1,28.5540927648544,828,NA,-0.482147444130491,-0.388908512892971
1,79.5105831921101,829,NA,-0.482147444130491,0.714588484634405
3,27.0269749164581,830,71.5650634765625,-0.481119958900591,0.030024726245143
3,48.7611752450466,831,88.4925537109375,-0.481119958900591,0.496997527375486
1,34.9478813409805,832,NA,-0.480606216285641,0.114093959731544
3,38.8654931038618,833,71.5650482177734,-0.480606216285641,0.319675026492406
1,53.6405003666878,834,NA,-0.480606216285641,0.557046979865772
3,49.5546653866768,835,87.3057250976562,-0.480092473670691,0.529494878134935
3,42.5074224323034,836,52.0884780883789,-0.479578731055741,0.249735075944896
3,44.3233250826597,837,84.3824157714844,-0.479578731055741,0.381137407276581
3,28.9327073991299,838,70.62841796875,-0.478551245825841,-0.106322854115154
3,41.8424385040998,839,66.3706207275391,-0.478037503210891,0.327446132108795
3,62.3891657441854,840,51.7098388671875,-0.478037503210891,0.329565524549629
1,66.4489058107138,841,NA,-0.478037503210891,0.352878841398799
1,34.935825586319,842,NA,-0.477523760595941,-0.0123631225715295
3,48.3146403431892,843,87.5104370117188,-0.477523760595941,0.494878134934652
3,33.5801211595535,844,70.9743957519531,-0.477010017980992,-0.528081949841046
3,57.2377226352692,845,56.1332397460938,-0.477010017980992,0.641822677499117
3,34.0815358161926,846,19.1790161132812,-0.476496275366042,-0.52878841398799
3,48.4860510081053,847,94.7636413574219,-0.476496275366042,0.453903214411869
3,44.358982026577,848,72.5708694458008,-0.475982532751092,-0.712469092193571
3,38.4946602284908,849,49.5008850097656,-0.475982532751092,0.18191451783822
3,28.1873656511307,850,77.6019897460938,-0.475468790136142,0.0674673260332037
3,49.0095184445381,851,101.309936523438,-0.475468790136142,0.530201342281879
1,159.652725040913,852,NA,-0.474955047521192,-0.89897562698693
3,51.5522571206093,853,104.036239624023,-0.474955047521192,0.547862945955493
1,93.544786632061,854,NA,-0.474441304906242,-0.762628046626634
3,46.5662222355604,855,69.2277450561523,-0.474441304906242,0.432709290003532
3,38.5007753223181,856,64.4400329589844,-0.473927562291292,0.318262098198516
3,43.5006078928709,857,86.2686004638672,-0.473927562291292,0.376898622394913
1,48.337866961956,858,NA,-0.473413819676342,-0.642529141646061
1,31.9580771923065,859,NA,-0.472386334446442,0.102790533380431
3,42.7520761340857,860,98.4550170898438,-0.472386334446442,0.370540445072413
3,56.7698820531368,861,95.9061279296875,-0.472386334446442,0.636877428470505
3,26.407418102026,862,84.0046157836914,-0.471358849216542,-0.0709996467679266
1,71.4432987272739,863,NA,-0.470845106601593,0.715294948781349
3,27.6050215959549,864,47.04541015625,-0.470331363986643,-0.486400565171318
3,38.0211582034826,865,66.5226135253906,-0.470331363986643,0.294242317202402
3,52.8779582679272,866,91.3803558349609,-0.470331363986643,0.561285764747439
1,40.6789199709892,867,NA,-0.469817621371693,0.160720593429883
3,25.9495180845261,868,94.7355804443359,-0.468276393526843,-0.0611091487107029
3,45.7927318662405,869,83.8298263549805,-0.468276393526843,0.432002825856588
1,184.642357647419,870,NA,-0.467762650911893,-0.847403744259979
1,34.7357724308968,871,NA,-0.467762650911893,-0.603673613564112
3,37.2002312839031,872,90.9583969116211,-0.467248908296943,0.21299894030378
3,51.9421593844891,873,93.366455078125,-0.466735165681993,0.552808194984105
1,72.0983901917934,874,NA,-0.466735165681993,0.804309431296362
3,19.115009188652,875,54.6299514770508,-0.466221423067043,-0.379724478982692
3,39.5944549888372,876,84.2071990966797,-0.466221423067043,0.253973860826563
1,88.8883017599583,877,NA,-0.466221423067043,0.762628046626634
3,25.0908761024475,878,99.7824096679688,-0.465193937837144,-0.0406216884493112
1,44.3885271400213,879,NA,-0.465193937837144,0.333097845284352
1,53.9499197602272,880,NA,-0.465193937837144,0.541504768632992
3,27.1040305495262,881,75.9140243530273,-0.464680195222194,-0.556340515718827
3,36.6873790919781,882,73.2542724609375,-0.464166452607244,0.208760155422112
3,28.8377718925476,883,100.619659423828,-0.463138967377344,-0.495584599081597
3,53.3466620743275,884,85.8961181640625,-0.463138967377344,0.574002119392441
3,21.731409907341,885,81.5730285644531,-0.462625224762394,-0.389614977039915
3,24.6258651614189,886,60.6422424316406,-0.462625224762394,-0.0342635111268104
3,45.0500734895468,887,90.6902770996094,-0.462111482147444,0.426351112681031
3,25.05678576231,888,83.6598052978516,-0.461597739532494,-0.0434475450370894
3,55.8109777271748,889,79.3302154541016,-0.461597739532494,0.629106322854115
3,26.5833131074905,890,67.8548126220703,-0.461083996917544,-0.55210173083716
3,46.4681637138128,891,94.3987045288086,-0.461083996917544,0.379724478982692
3,28.2212974727154,892,102.994613647461,-0.460570254302594,-0.078064288237372
3,25.5264276266098,893,42.2474975585938,-0.460570254302594,0.0229600847756977
3,46.3076387494802,894,92.6457977294922,-0.460570254302594,0.392440833627693
3,47.6834746003151,895,68.1985931396484,-0.460570254302594,0.522430236665489
1,47.4915474653244,896,NA,-0.460056511687644,-0.42917696926881
1,37.0531793534756,897,NA,-0.460056511687644,-0.111268103143765
3,39.5339574664831,898,81.2175598144531,-0.460056511687644,0.234192864712116
3,45.9662666171789,899,14.0362396240234,-0.460056511687644,0.381137407276581
3,54.7574844062328,900,49.3987121582031,-0.460056511687644,0.586012009890498
1,72.1162080466747,901,NA,-0.460056511687644,0.858000706464147
3,47.4230000376701,902,90.8998565673828,-0.459542769072695,-0.725891910985518
3,29.7218900322914,903,76.7594757080078,-0.459029026457745,-0.504062168844931
3,30.9661370515823,904,71.5650482177734,-0.459029026457745,0.109855174849876
3,70.5619046390057,905,80.5376739501953,-0.459029026457745,0.812080536912752
3,31.1077387928963,906,97.8411865234375,-0.458515283842795,-0.592370187212999
3,26.7437999844551,907,97.1250152587891,-0.458515283842795,-0.493465206640763
3,28.9923885762691,908,9.46232604980469,-0.458515283842795,-0.0752384316495938
3,32.8361542224884,909,79.2490310668945,-0.458515283842795,0.125397386082656
3,58.7743752300739,910,78.4653778076172,-0.458515283842795,0.65312610385023
3,24.4044652581215,911,66.8013916015625,-0.458001541227845,-0.0356764394206994
3,38.7071863859892,912,108.434951782227,-0.457487798612895,0.266690215471565
3,28.7781003117561,913,97.1250152587891,-0.456460313382995,-0.499823383963264
3,52.4241044223309,914,107.592407226562,-0.456460313382995,0.574002119392441
1,25.7910132408142,915,NA,-0.455946570768045,-0.00247262451430597
3,49.0000109821558,916,85.8653259277344,-0.455946570768045,0.467326033203815
3,54.8070915043354,917,98.9149169921875,-0.455946570768045,0.620628753090781
3,68.5373503863811,918,79.9920043945312,-0.455946570768045,0.817025785941363
3,29.9140512347221,919,109.93798828125,-0.454919085538145,-0.587424938184387
3,37.2547949999571,920,65.9557723999023,-0.454919085538145,0.277993641822677
3,28.0571458935738,921,84.0938568115234,-0.453891600308246,-0.511126810314377
3,23.8357911109924,922,89.4569244384766,-0.453891600308246,-0.39032144118686
3,37.8131700605154,923,93.9793701171875,-0.453891600308246,0.249028611797951
3,47.0311862677336,924,86.2686004638672,-0.453891600308246,0.450370893677146
1,82.6707406938076,925,NA,-0.453891600308246,0.867184740374426
3,25.0774723291397,926,67.7509765625,-0.453377857693296,0.0229600847756977
1,120.537932574749,927,NA,-0.452864115078346,-0.806428823737195
3,29.0429077148438,928,97.3343811035156,-0.452864115078346,-0.516778523489933
3,16.986820101738,929,68.2485046386719,-0.452864115078346,-0.345814199929354
3,43.1633123010397,930,106.389541625977,-0.452864115078346,0.373366301660191
3,27.9555333852768,931,108.434951782227,-0.452350372463396,-0.530907806428824
3,31.4948762357235,932,71.5650634765625,-0.452350372463396,-0.0801836806782056
3,50.319862306118,933,86.0244445800781,-0.451836629848446,-0.713175556340516
3,42.3424022048712,934,24.4439544677734,-0.451836629848446,0.37477922995408
3,64.0463179647923,935,30.515869140625,-0.451836629848446,0.694807488519958
1,49.2987896203995,936,NA,-0.451322887233496,0.432002825856588
3,67.210406512022,937,83.6597900390625,-0.451322887233496,0.813493465206641
1,39.1322274804115,938,NA,-0.450809144618546,0.08866125044154
3,40.017537817359,939,64.5366516113281,-0.450809144618546,0.357117626280466
3,46.5357730537653,940,91.3322143554688,-0.449781659388646,0.454609678558813
1,88.2156888842583,941,NA,-0.449267916773696,-0.785234899328859
3,24.4720433950424,942,102.99462890625,-0.449267916773696,-0.535146591310491
1,78.0779775977135,943,NA,-0.448240431543797,-0.655951960438008
3,24.7679296731949,944,79.6111450195312,-0.448240431543797,0.0208406923348641
3,36.9636821001768,945,80.5376586914062,-0.448240431543797,0.255386789120452
3,36.674588188529,946,62.650146484375,-0.448240431543797,0.299187566231014
3,46.2871586680412,947,87.3974380493164,-0.447726688928847,0.453903214411869
3,61.8048926889896,948,68.5371170043945,-0.447212946313897,0.677145884846344
3,58.5203142464161,949,97.6960525512695,-0.446699203698947,0.651713175556341
1,116.30961817503,950,NA,-0.446185461083997,-0.818438714235253
3,52.1107794344425,951,82.8749847412109,-0.446185461083997,0.584599081596609
3,65.0881788134575,952,113.082916259766,-0.445671718469047,-0.7605086541858
3,18.8157215118408,953,108.952270507812,-0.445671718469047,-0.357824090427411
3,38.7029902786016,954,85.6012878417969,-0.445671718469047,0.340868950900742
3,60.7562189400196,955,58.6713104248047,-0.445671718469047,0.66866831508301
1,72.3658208549023,956,NA,-0.445671718469047,0.775344401271636
3,23.7666570544243,957,52.4958572387695,-0.445157975854097,-0.533027198869657
3,47.9824729561806,958,75.3026733398438,-0.444644233239147,0.447545037089368
3,57.588112860918,959,83.6598052978516,-0.444644233239147,0.644648534086895
3,23.7116918563843,960,86.0244445800781,-0.444130490624197,-0.0293182620981985
3,55.9898615181446,961,87.3369979858398,-0.444130490624197,0.631225715294949
3,35.203899949789,962,34.8084716796875,-0.443616748009247,0.205227834687389
1,69.5819778740406,963,NA,-0.443616748009247,0.753444012716355
3,28.1223904490471,964,104.036254882812,-0.443103005394297,-0.586718474037443
1,36.2997320592403,965,NA,-0.443103005394297,-0.0893677145884847
3,43.0009378045797,966,71.5650634765625,-0.443103005394297,0.407276580713529
3,53.0273633301258,967,53.7461547851562,-0.443103005394297,0.602967149417167
3,45.6588676571846,968,44.2361145019531,-0.442075520164398,0.503355704697987
3,80.8721162676811,969,107.102722167969,-0.441561777549448,-0.779583186153303
3,73.5224561989307,970,83.0887756347656,-0.441561777549448,0.66866831508301
3,51.5631219744682,971,93.3109436035156,-0.441048034934498,-0.735782409042741
3,45.7795554995537,972,92.3373107910156,-0.441048034934498,0.478629459554928
3,55.5561710596085,973,108.434951782227,-0.441048034934498,0.646061462380784
3,81.5650479197502,974,108.434951782227,-0.440534292319548,-0.780996114447192
3,40.6531716436148,975,59.0362396240234,-0.440534292319548,0.367714588484634
3,51.8763883411884,976,109.653823852539,-0.440534292319548,0.590250794772165
3,37.0481840968132,977,84.0938568115234,-0.440020549704598,0.169904627340163
3,35.0189529061317,978,85.6012954711914,-0.440020549704598,0.208053691275168
3,50.8738954365253,979,98.1300964355469,-0.440020549704598,0.581773225008831
3,52.4120533168316,980,79.4608154296875,-0.440020549704598,0.596608972094666
3,15.023156285286,981,85.156005859375,-0.438993064474698,-0.308371600141293
1,45.0853696763515,982,NA,-0.438993064474698,-0.193924408336277
3,22.5561893582344,983,86.0548095703125,-0.438479321859748,-0.513952666902155
1,35.2903656959534,984,NA,-0.438479321859748,-0.400211939244083
1,32.8259140253067,985,NA,-0.438479321859748,0.0695867184740373
1,74.6655249297619,986,NA,-0.438479321859748,0.88343341575415
3,86.644637286663,987,83.9909973144531,-0.437965579244798,-0.793712469092194
3,21.700191795826,988,67.9419860839844,-0.437965579244798,-0.478629459554928
3,28.4254380464554,989,78.6900634765625,-0.437965579244798,0.0519251148004238
3,37.7962741702795,990,83.3865356445312,-0.437965579244798,0.331684916990463
3,45.0735579133034,991,85.2363586425781,-0.437965579244798,0.459554927587425
3,53.1290389299393,992,65.8544616699219,-0.437451836629848,0.642529141646061
3,44.842333599925,993,96.5197982788086,-0.436938094014899,0.357824090427411
3,47.7067165970802,994,100.203979492188,-0.436938094014899,0.470858353938538
3,15.2681109905243,995,96.3401947021484,-0.435910608784999,-0.314729777463794
3,33.6740420460701,996,115.7099609375,-0.435396866170049,0.116213352172377
3,45.1496850252151,997,70.3461837768555,-0.435396866170049,0.417873542917697
3,70.9886485934258,998,83.9909973144531,-0.434369380940149,-0.777463793712469
3,56.9792338609695,999,84.3594589233398,-0.433855638325199,0.673613564111621
3,27.5351364016533,1000,85.2363586425781,-0.433341895710249,0.0434475450370893
3,28.2016840577126,1001,90,-0.433341895710249,0.0512186506534793
1,37.3335474133492,1002,NA,-0.433341895710249,0.190392087601554
3,38.3929627388716,1003,93.366455078125,-0.433341895710249,0.335217237725185
1,96.8307384252548,1004,NA,-0.433341895710249,0.725185446838573
3,65.025548428297,1005,45.0468444824219,-0.432828153095299,0.804309431296362
3,53.4366676211357,1006,90,-0.432314410480349,-0.737901801483575
3,14.605499625206,1007,53.1300964355469,-0.432314410480349,-0.307665135994348
3,30.3112884163857,1008,89.0504150390625,-0.432314410480349,0.0830095372659838
3,34.6047071367502,1009,51.0090026855469,-0.432314410480349,0.123984457788767
3,60.2447284460068,1010,88.4845886230469,-0.432314410480349,0.688449311197457
3,78.573106944561,1011,75.7499618530273,-0.431800667865399,-0.789473684210526
3,21.7704680562019,1012,88.6140747070312,-0.431800667865399,-0.504768632991876
3,34.4974009990692,1013,108.434951782227,-0.431800667865399,0.123277993641823
3,35.3496789187193,1014,68.2693481445312,-0.431800667865399,0.270929000353232
3,46.8996407389641,1015,71.5650482177734,-0.431800667865399,0.467326033203815
2,52.2490306198597,1016,0,-0.431800667865399,0.558459908159661
3,49.5789487659931,1017,92.4895553588867,-0.431800667865399,0.566231013776051
1,316.60756021738,1018,NA,-0.43128692525045,-0.967502649240551
3,92.2601224780083,1019,83.5169296264648,-0.4307731826355,-0.80713528788414
1,38.1777216643095,1020,NA,-0.4307731826355,0.244789826916284
3,44.4917907118797,1021,99.4623260498047,-0.4307731826355,0.460967855881314
3,51.9728547334671,1022,80.5376739501953,-0.4307731826355,0.627693394560226
1,123.534482911229,1023,NA,-0.4307731826355,0.911691981631932
3,29.7354716658592,1024,83.8844985961914,-0.43025944002055,0.0787707523843164
3,34.9584864675999,1025,98.1300964355469,-0.43025944002055,0.123984457788767
2,51.8761680945754,1026,0,-0.4297456974056,0.626280466266337
3,23.2754240036011,1027,79.2611083984375,-0.42923195479065,-0.0031790886612505
3,39.5559555143118,1028,53.9149169921875,-0.42923195479065,0.365595196043801
3,44.5735560059547,1029,78.5034484863281,-0.42923195479065,0.492052278346874
3,29.0804149508476,1030,90,-0.4287182121757,0.0681737901801482
3,36.0866613984108,1031,88.8390274047852,-0.4287182121757,0.174849876368774
3,51.7751260250807,1032,59.036247253418,-0.4287182121757,0.624867537972448
1,33.3564703166485,1033,NA,-0.42820446956075,-0.129636170964324
3,44.3495658040047,1034,72.5471801757812,-0.42820446956075,0.4433062522077
3,152.680358707905,1035,88.0994110107422,-0.4276907269458,-0.949841045566937
3,63.5351628959179,1036,86.1859130859375,-0.4276907269458,0.797244789826916
3,32.5257975459099,1037,67.3481140136719,-0.4266632417159,-0.61427057576828
1,41.4130368083715,1038,NA,-0.4266632417159,0.353585305545743
3,44.1950227022171,1039,44.2856140136719,-0.4266632417159,0.409395973154362
3,77.6581820994616,1040,73.4126663208008,-0.42614949910095,0.907453196750265
3,124.472490489483,1041,57.5143280029297,-0.425635756486,-0.849523136700812
3,48.6695348918438,1042,76.4295654296875,-0.425635756486,0.559166372306605
3,51.2776627391577,1043,82.7857360839844,-0.425122013871051,0.619922288943836
3,266.059479773045,1044,48.9646606445312,-0.424608271256101,-0.982338396326386
3,20.4222298264503,1045,88.4925537109375,-0.424608271256101,-0.483574708583539
3,38.5094196647406,1046,96.1885986328125,-0.424608271256101,0.335217237725185
3,43.7692143321037,1047,76.6754760742188,-0.424608271256101,0.463793712469092
1,70.096676170826,1048,NA,-0.424094528641151,-0.640409749205228
3,24.5220785140991,1049,92.12109375,-0.422553300796301,0.00529848110208397
3,24.6725612133741,1050,79.3803405761719,-0.422553300796301,0.00812433768986232
3,56.304714858532,1051,90.2443313598633,-0.422039558181351,-0.740021193924408
3,39.9951420873404,1052,85.6012954711914,-0.422039558181351,0.383963263864359
3,34.8320944160223,1053,53.0544204711914,-0.421012072951451,0.294242317202402
2,24.8710549026728,1054,0,-0.420498330336501,0.0102437301306959
3,50.7719392031431,1055,86.4421539306641,-0.420498330336501,0.615683504062169
